"V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
1.1090292,0.91365725,0.7392709,0.9913336,1.1827195,1.1304576,1,0.7839112,0.9078434,0.98050684,1.1835897,1.1390113,1.0101109
1.0975302,1.0572486,1.016567,1.336863,1.0709993,0.98050815,0.84696746,1,1.2441181,0.99786586,0.8894482,0.7724433,0.78021127
0.9065044,1,0.9977941,0.99450696,0.99686784,1,1.0217409,1.0304024,1,1,1.1468928,1.1327183,0.64856434
0.98013794,1.105995,0.7762203,0.9531804,0.9304569,1.0784911,1,1,1,0.9128387,1.0001037,1.0037273,1.3691708
1.0690705,1.0861298,0.9910115,1.0540596,0.99701655,0.99999994,1.0040114,1.0130131,0.97904307,0.963,0.99701655,1.0200801,0.9920477
1,1.3374027,1.2737031,0.9709459,0.81314266,0.9465615,1.247187,1.4485469,1.2571625,0.9833905,0.81196517,0.8798453,1.1132694
1.2115369,1,1,0.88381344,0.9390911,1.0766755,1.6389211,1.3383114,1.0983568,0.7843006,0.5984766,0.78425497,1.0437251
1,1.1097575,0.9991727,1.0117093,0.9991727,0.9924513,1.0855286,1.0016975,0.9991727,0.96232736,1.0142376,1,0.9631702
1.3682793,0.9332545,0.7958629,1.6424772,1.0058806,1.3777468,0.8411158,0.96603,1,1.2887527,1,0.99134463,1.0528156
0.91128075,1.2276626,0.9983478,1.0607303,0.9929374,0.9982545,1.019153,1.1773337,0.9826728,0.99484235,1.2243286,1.0052094,1
1.0589674,0.95922124,1.0802234,1.0225946,0.9906759,0.99999994,0.99999994,0.9228961,0.99408925,0.92209214,1.0000885,0.8256867,1.0990126
0.99495745,0.9811526,1.0059811,1.1331145,1,1,0.9789221,0.9938182,1.00323,1,0.9503763,0.93798435,1.1557809
1.0093812,0.8276391,0.8976479,1,1.0861964,1.0008427,0.9691946,0.96234584,0.89662486,1.1822506,1.2073472,0.94560957,1.436034
1,1.7155792,1.7148516,1.003273,0.9850548,0.51824754,1.1938369,2.6592484,1.9613311,0.98390865,0.63141656,0.7608075,0.7837103
1.0528473,0.8587963,1.0664197,1,1.0233454,1.0612499,0.952805,0.99792045,1.0783886,0.9631341,1,1.0293059,0.6918512
0.98392314,0.9154054,0.96047264,1.0072364,1,1.1769292,0.88011366,1,1.0217738,0.9881097,1.0617812,1.1119763,0.7522006
1.304536,1.0755967,1.1439656,1,0.89952546,1.1730126,1,1.276173,0.716845,0.96264154,0.9731636,0.9846457,0.96107787
1.010083,0.89904433,1.0254482,1.000109,1.1198304,0.95797694,0.80163187,0.89940685,1.000109,0.9909743,1,1.3380442,0.87331516
0.9798781,1.0192083,0.99953794,1.0041249,0.9968248,1,1.0658755,1.0356925,0.993153,0.9367475,1.0123235,1.0164747,0.99953806
1.1973655,1,0.9411401,0.79916924,0.924601,0.9846058,1.0308497,0.9705354,1.0353496,1.0283225,1.0059665,0.9408581,1.1915472
2.0575848,0.9816564,0.7301032,1,1.2990416,1.2956583,1.0529982,1.0456386,0.7008828,0.9816564,1.0188587,0.9705355,0.9472062
1.0172377,0.9954067,1.006885,0.99999994,0.99999994,0.99999994,0.99999994,0.96042156,1.1497769,0.9988108,1.1602091,0.99999994,0.99563146
1.1303654,1.0498818,1.3365808,1.0316372,0.99999994,1.4846971,0.957029,0.979518,0.99999994,0.7976555,0.9685495,1.0431004,0.6308402
1.0448563,0.8230776,1.0370116,0.96328145,1,0.99991435,1.0404825,1.0665548,1,0.9390106,0.9651707,0.99991435,1
11.503375,1.1183286,1.7468773,1.3981837,0.9865049,0.9889385,1.02589,1,0.97786623,1.6522726,0.96037406,0.7631713,0.8447328
0.7773182,0.99986887,1.6532344,1.0259553,1.0020354,1.4960805,1,1.0020354,1.2345741,0.82648623,0.9812283,0.98868775,0.8110056
0.88344026,1.0686331,0.93226415,1,0.9870335,1,1.0114216,1.0587599,0.9809557,1.0731976,1.0794207,1.0030549,0.9954402
0.8654688,0.94563323,1.0596857,1.073562,0.92027724,1,0.97807306,0.94746244,1.573324,1,1.1572009,1.0320237,0.98593235
1.000934,0.99577683,1,1.0045712,1.0132545,1,1,0.9956598,1.0418766,0.99542725,1.00047,0.99953383,0.9989416
0.98542106,1.020777,0.9920626,1.0075058,0.997859,0.99871683,1.1168363,1.0278468,0.9938226,0.9902863,1.0190384,1.0689702,1
0.8450098,1,1.1226434,1.1371977,0.8412501,0.9159771,1.0239803,1.136855,0.99376774,1.2197797,0.88470274,0.88760203,1.2307684
1,1.1047137,0.8091469,0.9647406,1.2392336,1.1193017,1.1449429,0.921386,0.70001745,0.99823487,1,1,1.1385983
1,1.2118871,0.7023092,0.6181012,0.8383672,1.1432657,1.1000694,1.0729246,0.74088216,0.71978444,0.824146,1.0646349,1.5693358
0.75527656,0.99999994,0.9898447,0.9908608,1.0000088,0.9928837,1.0715222,1.0440409,0.98782533,0.988857,1.2477342,1.468631,1.0004816
0.99429077,1.0506681,1.2656214,0.97417885,1,1.0843637,0.99979097,1.0119598,0.99810106,0.97227323,1.0055052,1,0.9870938
1.2200654,1.3564125,0.974399,1.0994407,1.0843452,0.9284162,1.0002166,0.99223095,1,1.0458306,0.9320593,0.9348585,0.932751
0.961384,1.0071709,0.9220178,1.0414276,0.9986017,1,1.0035944,1.1030604,0.9892449,0.99788713,1.0801307,1.0258026,0.9949733
0.8428689,1.0508748,0.9827172,1.1985736,0.9827172,0.909166,0.99999994,1.0674628,1.0194235,1.080946,0.9401039,1.0623983,0.83740336
0.9455804,1.1009313,1.000624,1.0248175,0.9838969,0.9814485,1.0222777,1.0068347,0.95171994,0.9950747,1.0686572,1,0.95728946
1.2704991,1.0063951,1.0532774,1.003645,0.9693227,1,1,1.3426703,0.9992296,0.702417,1.0025823,0.97396165,0.91252595
1.1951686,1.8582041,1,1.5657473,0.7959399,0.70059335,0.92524326,1.435363,1.1768209,0.83697134,0.53049195,0.6912702,1.1823531
0.97029996,1.0037555,0.9947448,1.0007575,1.0011545,0.997747,0.99999994,1.0063792,0.99248016,0.99999994,1.0112915,0.9958607,1.108752
0.90416414,1.2408558,1,1.2753185,1.0772636,0.94336414,0.874253,0.9990182,1.151425,1.0503441,0.9891144,0.859512,1.1691617
1.3011433,0.9907887,0.95225054,1.0362918,0.9090427,1.0174862,0.99999994,0.85211766,1.0164486,0.99999994,0.9686544,0.92620146,1.6169869
1.0390235,1.1360399,1.0221463,1,0.9935834,0.93640155,1.0890627,0.946306,1.0508455,0.97635394,0.9160286,0.95094055,1.1071322
1,0.828398,1.1281941,0.8568253,1.0002866,1,0.9922328,0.86866814,1.0314976,1.2144982,1.0105582,1.1647114,1
1.0096554,1.2021284,1.0115812,1.2350914,0.9823743,0.9913344,0.954589,0.9856242,1.028548,1,0.6103983,0.9837967,1
0.98215914,1.0280427,0.9923771,1.0102321,1,1,1.0153034,1.0203966,1.4198705,0.9898196,0.982222,1.0025992,0.9948746
0.5737715,0.30849865,0.9371599,1.0478514,1.1365155,1,0.5800326,0.45543194,1.0865222,1.2823561,1.160784,1.1792227,0.9657895
0.99536926,1.0138891,1.1807536,1.0033929,0.8371386,1,0.82137316,1.0012305,1,0.9978254,1,1.0003057,1.3812027
0.935445,1.0156229,0.9777229,1.0134612,0.9443065,1.4322234,1,1.033482,0.95771563,0.9600361,1.0179573,2.753196,0.97994316
1,0.8496065,1.3525965,0.85423625,0.97546226,1.2877442,1.0447184,1.0248291,0.9705544,0.9258682,1.313073,1.1029313,0.544349
0.9983598,1.3853518,1.4646249,0.8352321,0.85371304,0.81369114,1.2574637,1.5345272,1.1450784,0.9998067,1,0.9863327,1
0.9815887,0.9660938,1.083788,0.8685827,0.98548484,1.0938605,1.0434774,1,1.1997656,1.0553828,0.9917195,1.0505337,0.9279309
0.9339349,1.2126349,0.9859221,1.0460993,1,0.9906818,1.0472108,1.1110139,0.9693073,0.9894026,1.1546967,1.055482,0.98938006
1.0723877,1.1169184,1.0287955,1,0.8252215,1.0420175,0.97696275,0.9192709,1.0130347,0.95277464,0.9498353,0.9258069,1.0404986
0.9234255,1.0746068,0.97424215,1.0755465,0.99025667,1,1.1644617,1.1607914,0.9581567,0.96880937,1.1048707,1.034667,0.9848621
0.90603745,1,1.0826273,1.1943871,0.9222312,0.9272713,1.0726116,1.0531411,1.1787724,1.025619,0.82090783,0.9734523,0.8375053
0.97085494,0.8733906,1.003704,1.0497282,1.0373824,1.0067563,1,0.8295096,0.93564457,1.1632428,1.0250797,1,0.9928128
0.9421164,0.99999994,0.99999994,1.0561275,0.96720856,0.94462186,0.99999994,0.9811438,1.2277746,1.1698931,0.9789052,0.99427825,1.2192924
1.039061,1.2224385,0.95651996,1.0176212,1,0.94823956,1.0089214,1.0374725,0.9905008,1.0825526,0.9167955,0.7524697,0.91503924
0.7316704,0.62329555,0.9934796,1.0968095,1.2106466,1,0.82157326,0.77002764,1.0668716,1.2216817,1.2780017,1.0021559,0.68747365
0.948142,1.0790688,1.1157002,1,0.9432435,0.8529625,0.91245574,1.0444384,1.2221708,0.9912429,0.79265505,1.054249,1.1318538
0.8721357,1.3000939,1.2900622,1.2757251,0.9020629,0.75345296,1,1.7642862,1.0169295,1.020449,0.90893316,0.708562,0.84099644
0.9873975,1.0000012,0.9369076,1,0.9944022,1.2262444,1,1,0.9936972,0.9936972,1.0049107,1.0315439,0.99860567
0.872977,1.0070636,0.96335995,1.0028125,1,1,1.0932868,1.0113534,0.9901206,0.9788642,1,1.2458106,1
0.99863386,1.0673977,1.0539796,1.0439819,0.99849385,0.9994502,0.99999994,1.0210674,1.0053351,0.9983503,1.0008229,0.9990385,0.9827566
0.9598243,1.0015247,2.2220454,1.0018278,1,0.9712841,0.55307865,1.7025343,1.6861385,0.99984616,1.0009202,0.8276548,0.98687315
1.2398345,1.1353724,1,1.0008746,0.87560403,0.9635981,1.0516133,1.0150801,1,0.9898216,0.7809854,0.7764942,1.2986599
1.4627061,0.8549056,1,0.77828723,0.8012649,0.97563356,1.0266992,1.0898656,1.0798275,0.96527195,1.0355812,0.9397679,1.3458984
0.9921007,0.97431207,1.1172907,1.054819,1.0087118,0.9945699,0.9402639,0.9583461,1.0193695,1.0330297,1.0426657,1,0.8410229
0.91915935,1.0641537,1.0000252,1.0242126,1,1.0080694,0.98253,0.93254673,0.9998217,1.0214738,0.97810155,0.9310283,1.0109875
0.9736884,1.2263441,0.99340034,1.0604494,0.9966727,1,1.0208961,1.1319296,0.92421645,0.9923012,1.0683076,1.0274031,0.9966727
0.66225404,1.0017705,2.4044693,1.332474,0.96510756,0.6786996,0.9127839,1.0048889,2.2691193,1.0383413,1,0.8713573,0.7454265
0.795128,1.2886509,0.9914027,1.258895,0.906123,0.9799413,1.1839248,1.3949618,0.85197985,0.9891214,1.1972479,1.0861741,1
1.0059373,1.063028,0.78864974,0.98117673,0.9204625,1.1132343,0.9750026,1.0464895,1.0295116,0.9067559,0.9999315,1.1277725,1
0.9574608,1.0751435,0.9899304,1.0387096,0.9899431,1,1.0286101,1.0954292,0.98163223,0.9838027,1.0467718,1.0061074,0.99205333
0.88523024,1.1015354,0.9910868,1.0459241,0.9672582,1,1.0458171,1.1376818,0.95070773,0.9835753,1.0873674,1.0338664,0.9910868
0.9422405,0.8199355,1,0.89856285,0.9999307,1.1826531,1.0100656,0.98065215,0.9542058,1.1266018,1.1045777,1.0879399,1.0576663
0.99485993,1.0059316,0.99864763,1.0016192,0.99864763,1,1.0054104,1.0072917,0.9972843,0.9959287,1.0078198,1.0005391,0.9970269
0.92705715,0.75741243,1.3288946,0.81814045,1.1350675,1.0367903,0.9939561,0.7397455,1,1.0051762,1.159755,1.0256014,0.7421556
0.950103,1.115824,0.99474174,1.0464187,0.992891,1,1.1140078,1.1212602,0.97867686,0.9803865,1.0803089,1.0195537,0.99107623
1.82964,0.9534685,0.98799175,0.81148636,1.0291275,1.1601386,1.2123169,1.0053315,0.9349647,0.9793091,0.99999994,1.0383544,0.9806543
0.9993813,1.0021642,1.263632,1,0.98425,1.1463785,1.0064799,1.0194072,0.989486,0.9913634,1.0015415,1,0.99969
0.9531897,1.0773114,0.9858688,1.0235392,0.9858688,0.99999994,1.0281018,1.065574,0.9788257,0.97442204,1.04913,1.0046597,0.98596525
1.5694274,1.4035555,1.2847992,0.9997894,0.9997894,0.99999994,1.0193689,1.1090297,0.8531037,1.0098995,0.8719066,0.52520174,0.84047365
3.6239123,1.5841124,0.47400016,0.4754389,0.47923592,1.0578946,3.4464176,1,0.36234894,0.4807794,0.99918216,2.097178,5.8000555
0.9418346,1.0880756,0.98778623,1.055582,0.99594104,1,1.0541825,1.1137753,0.97147405,0.978195,1.0877284,1.0230534,0.993164
0.67517996,1.011325,1.17344,0.9169314,1,0.8061457,0.9766431,1.1027185,1.1695175,1.0504667,1.1009774,0.97386825,0.78003
1.1351728,0.8957051,1.3318373,0.88382196,0.9354876,0.96291417,1.0347935,1,1,1.0289809,1.0510894,1.0940064,0.84036
1.0703257,1.0390036,1.0162913,1.000043,1.046375,0.99960434,1,0.93286484,1.1626835,0.99960434,0.8554297,0.9580386,0.9873546
0.9665163,1.0562911,0.9682993,1.0351468,0.9892995,0.97539264,1.0333587,1.0545181,0.99118197,0.9911117,1.0474691,1.0123408,1
0.8584599,1.1314054,1,1.0043801,1,0.9464825,1.0483023,1.1622579,0.9257389,0.9565599,1.1938181,1.0005339,0.9565598
0.5663692,1.2388072,0.8237733,1.1586766,0.8353019,1,1.2062995,1.2690606,0.7713372,0.84567213,1.3985865,1.0526698,0.7788285
1,1.1336541,1.1569135,0.9629688,0.93210876,1.0041577,1.0667837,1.253305,1.0782396,0.9346379,0.90516645,0.9470533,0.83846277
0.9327788,0.98562497,0.9841819,1.0014741,1,1.000886,0.9897298,1.0032402,0.9274678,1.0723459,1.6596856,1.2000237,0.9897223
0.9726257,1,0.99985397,1.0002472,1.0010825,0.9246464,1.0528944,1.0297782,0.99960655,0.9995568,1,1,1.3748398
1.0774024,1,1.021795,1.0531173,0.9702415,1.0152961,1,1.0093312,0.9852327,0.98175883,0.98233926,0.9591284,0.9907983
1.0101827,1.0676801,1,1.0788716,1.0117717,0.8850664,0.9663754,0.8221157,1.0283823,0.9846927,0.97116506,0.9303784,1.0246881
0.98158616,1.1011759,0.99927694,1.0014955,0.9697775,1,1.035396,1.361949,0.99707884,1.0170174,1.0465373,0.98969907,0.9808466
1.0186675,1.0507345,1.2909406,0.94291484,0.990462,1.1067983,0.99999994,0.96280664,0.99999994,0.9381323,1.0150454,1.0265608,0.9259615
0.8073354,1.5420173,0.9489416,1.1599969,0.98914254,1,1,2.2711332,0.7434353,1.0020685,1.0288893,0.7234731,0.8670231
0.93721026,1.0808678,0.9757083,2.6960618,0.95516026,0.99999994,1.0064504,1.717925,0.915532,0.91545236,1.0128757,1.0026345,0.97570795
1.002387,1,0.99017763,1.0756407,0.9279229,0.9776706,1.0026283,1.0077577,1,1.0336119,0.96904707,0.9958477,1.0902741
0.91242385,1.133414,0.9835523,1.086253,0.9903461,0.9945192,1.0319656,1.2473555,0.965281,0.97373503,1.116683,0.99999994,1.084802
1.0184457,1.1485212,0.8241064,0.9106449,0.9141494,1,1.1043824,1.0046759,0.921274,0.8072883,0.9546002,1.0709741,1.0785712
0.98410606,1.0142173,0.9144979,1.0860965,1,0.93480414,0.9321177,1.0807086,1.0549713,0.9861796,0.9795584,1.0549109,1.0938703
0.8605459,0.99847674,0.97237957,0.89623237,1.0154967,1.1369777,1.1266874,1.1831889,1,0.9681106,1.3490211,1.3866608,0.81467307
0.95231956,1.19056,0.9582386,1.1226183,0.98566437,1.1470436,1.0160213,1.522395,0.83259964,0.97051626,1.0299292,1,0.9776299
0.9639851,1.2818927,0.9954887,1.0197425,1.0021087,1.0118197,1,1.0012023,0.9916598,0.995339,0.96110547,0.9942487,1.0290053
0.9184553,1.0192958,0.9985025,1.0519571,0.9970096,1,1.0148188,1.121785,0.9926031,0.97784996,1.0742261,1.005946,0.98659265
0.96685696,1,1,1.0114839,0.97982526,1.060389,1.0099833,1.0157481,0.9697808,0.9740108,1.0085707,1.0288035,0.9855487
1.0605083,0.8451543,0.90207404,0.93692,1.029526,1.0778584,0.9793592,0.9546872,0.9804484,1.0470676,1,1,1.2917429
0.98502284,1.3383245,0.9137959,1.006251,0.9949996,0.9837374,0.99999994,1.1135584,0.98005366,0.99999994,1.0111843,0.99999994,0.9900312
0.95422876,1.0897452,0.9901186,0.99377155,0.98925614,0.9748193,1.0126141,1.1140866,1,1,1,1,0.9928196
0.9537939,1.6281317,0.9919993,0.9716412,1.1931471,0.8224774,1,1.822623,1.1951692,0.94350517,0.99291533,1.0107495,1
1.1327783,1.0004755,0.9393404,0.9999518,0.9269167,1.0175725,1.1090469,0.91906935,0.8205851,1.0249805,1,0.700187,1.1860882
1.1648222,1.8648903,0.99936146,0.95197654,0.7856072,0.9657749,1.3669302,1.1859651,1.0021536,0.99999994,0.82123876,0.88114774,1.4477891
0.99039036,0.6532175,2.9231706,0.99999994,0.99999994,0.99999994,0.97336465,1.0256013,1.1836631,2.044767,0.99999994,0.99999994,0.30199
1.0999877,0.84187704,0.96076757,1.1206763,1.1336852,1,1.0000001,0.8297116,0.90584356,1.3158358,1.120078,0.9119095,1
0.8860591,1.1526223,1.1405537,1.0455132,0.86122465,0.8498492,0.9901344,1.094713,1.1672399,1,0.79330647,0.79998785,1.0424808
0.7532154,0.5322477,1.5432355,1,1.1713933,0.97248435,0.8104941,0.47279948,1.2536956,1.4573513,1.2124449,1.0264117,0.50147265
0.8642817,0.99597955,1.0333661,1.141062,1,0.97845906,1.0091581,0.8813718,1.0367198,1.0792197,1.0924895,0.9086159,0.9348684
1.0664004,1,1.0364381,0.9398802,0.93930846,1,0.991174,0.9560514,1.0418717,1.0005779,1.0247675,0.9904958,0.9930772
0.8378488,1.0516682,1.2086334,1,0.97750175,1.0271304,0.8443389,1.206389,1.2084835,1,0.93681467,0.93165106,0.88697857
0.85110664,1.026719,1,1.1413416,0.8603721,0.7357913,0.82426804,1.0694963,1.1708912,1.0046691,0.7550411,0.79322517,1.1849637
0.9577505,1.2057464,0.957773,1.0653502,0.9959139,1,1.0995319,1.2057464,0.9877917,0.9741705,1.0613428,1.1076031,0.95630956
0.855256,1.0001557,1.3577154,1.65946,0.93272054,0.99999994,0.772627,0.88152933,1.1441507,1.2099801,1.1763215,0.99938214,0.9511623
0.804297,1,1.1556938,0.9451291,0.76268333,1.3355662,1.6115787,3.9071045,1.0221025,0.9238554,0.99829537,0.9927517,2.5715008
1.5575751,1.6000094,0.53501016,0.72842956,0.5370494,1.3428929,0.99973875,1.5454768,0.53060865,0.5342512,0.99999994,1.0633584,1.7108997
0.926112,1.0246142,0.99038184,1.0205706,0.9958313,1,1.0164168,1.0369719,0.9918261,0.99037933,1.1028582,1.0425365,0.9958313
0.9991711,1.000206,1.3596653,0.9404861,0.99958867,1,1.022138,1.000206,0.99948364,1.1372576,0.9031035,1.0001028,0.9776446
1.0351027,1.1867303,1.0406394,0.8983233,0.9602597,0.93222284,1.0980293,1.1545687,1,0.9342881,0.95472246,0.91610104,1.0158553
1.1527772,0.9839479,0.99962145,1.0042773,1.239871,1,0.97657,0.5519388,0.85066456,0.87562484,1.0940102,1.0018042,1.5104507
1.2534146,1.0914302,1.1162301,1,0.9407784,0.9110173,1.18901,0.9195766,0.94870394,1,0.9374227,0.8639228,1.6639137
0.99790984,0.9766442,0.9764908,1.0167786,0.99954593,1,1.0001116,1.0008475,1.2062979,0.999381,1.0538626,1,1.0265929
0.806787,0.8381115,1.1690445,0.85688543,1,0.9447085,1.0144638,1.0062742,1.2097611,1.0964098,1.0240005,0.89545304,0.9729809
0.9745696,0.912967,0.98584384,1.071881,1.0717262,1.0102482,0.98584384,0.7551227,1.0286915,1.0458848,1,1.0070397,0.81999457
0.98136586,1.0595855,0.99153197,1.047616,0.9966045,1,1.0457892,1.0816258,0.9795729,0.9811557,1.0289896,1.0221797,0.98805654
0.5964818,1.0508076,0.9823926,1.0664618,0.98296684,1.0112962,0.99803686,1.2094527,0.9471376,1,1.4899527,1.0303628,0.9575564
1.0760567,1.0055343,1.0006028,1,1.0803387,1.0048887,0.98129785,0.9986062,1.3469332,0.99232185,0.8612055,0.91129446,0.9935048
1.1038035,1.1931481,0.97803164,0.96202654,1,1.0165828,0.9596722,0.8889883,1.0690049,1.0584463,0.8506834,0.97689354,1.2149024
0.98253024,1.1919013,0.98253065,0.99742126,1,1.0034876,1.0086838,1.1002662,0.97910905,0.9799353,1.0095607,1.0505526,0.98784
0.97111756,1,0.8692887,1.0170336,1.0201886,1.112282,1.017193,0.9699389,0.87794036,0.7590557,1.003171,1.055401,0.92591345
0.71685094,0.9091397,0.9134197,1.0201796,1.131879,0.99999994,0.9604752,0.99999994,0.99999994,1.0906851,1.0571905,1.021985,1.0272392
0.97316307,1.0372765,0.99584544,1.0164572,0.9896643,1,1.0164572,1.0495803,0.98556215,0.9877136,1.0268239,1.010457,0.99390364
0.9443691,1.0599743,0.9781017,1.0203528,0.9809857,0.97496516,1,1.0921541,0.96495324,0.9268327,1.0250051,1.0073352,1.0158767
1.1596234,1.3241824,1.133227,1.0546733,0.80710655,0.936937,1.0533028,1.0948455,0.9971475,0.69957334,0.8656588,0.88986313,1
1,0.7649851,1.0476708,0.9628045,1.1219552,1.1076599,1.0021423,0.71231174,1.1516999,1.0841806,0.990675,0.990675,0.9065445
1.0223398,1.220036,0.89599615,1.1594596,0.99930763,0.86805826,1,0.99930763,1.024894,1.0200077,0.82527447,0.6890798,1.4966577
0.7431996,1.4218959,0.7299998,1.0754074,1.0599004,0.91626465,1.3223945,1.1278098,0.70191187,0.88913417,1.2813802,1,0.80510956
1.0869648,1.1579888,0.9697097,0.94675833,0.8096253,0.97150385,1.0244498,1.1486336,1,1,0.8450568,0.9073755,1.4105083
0.90497077,1.1191443,0.9466942,1.0186695,0.9929073,1,1.0115122,1.0586863,0.9352462,0.99471074,1.0267042,0.98399967,1.0044893
0.9159986,1.0593266,1.1478794,0.9846692,0.9835577,1.0408447,1.0969684,0.9671543,1.0725684,1,0.9776009,1.109082,0.938229
1.1362879,1,1.1256521,1.0209445,1.0451419,0.99194753,1.1452566,1.0424213,1,0.8257187,0.9210901,0.84583116,0.74781454
0.9894089,1.2585946,1.2117913,0.9970747,0.93468016,0.95927197,1,1.5992607,0.99415505,0.9846703,1.007393,1.0121562,1.1821543
1.6319084,1.8785527,0.8091876,0.80650264,0.8776889,1,1.5575144,1.6734303,1.1107455,0.8552724,0.8887605,0.90947294,2.0129266
0.77101195,1.187713,0.991797,1.1232659,0.8951934,0.9765965,1.0991943,1.2391787,0.9479918,0.9525428,1.270319,1.0683974,1
0.98430717,1.0245665,0.99525845,1.0109563,0.9644637,1,1.0095536,1.0327849,0.9938531,0.99593955,1.0225413,1.0115796,0.99793786
0.9665692,0.99951315,1.1533667,1.1528558,1.0037174,0.9572877,0.8858095,1.0693887,1.1707375,1.0365474,1,0.88519794,0.9126853
0.99102384,0.96054983,1.001765,0.98069286,0.9996038,1.0413382,1,0.9543209,1.0405209,0.99793845,1.019684,1.2730141,1.001765
0.3882858,1,1,1.3711619,1.0236578,0.99466807,0.8885138,1,1.4341136,1.0183451,1.0880439,1,1
1.1195205,0.9397999,1.0244883,0.9203659,1,1.1224704,0.95997787,0.7390999,1.2311758,0.96899533,1.1544464,1.0569704,0.76486284
0.945335,0.91308224,1.0006942,1,0.7853915,1.0168284,1,1.0784022,1,0.9951207,1.0809008,1.0446862,0.96009076
0.65333104,0.75336105,1.3500111,0.91975933,0.91153455,1.3281139,1,1.2660458,1.0234271,0.9209078,1.2821671,1.1489254,0.9483057
0.9972882,1.0269029,1,1.0026978,0.8978601,1,1.0162565,1.0143044,1,0.28138396,0.907214,1.0027149,1.1212635
0.9715116,1.0323645,0.99613863,1.0189693,0.99425495,1,1.0209091,1.0418051,0.99044687,0.9885762,1.0457528,1.0075872,0.99432224
0.82245153,1.0063503,0.91337186,1.0009993,0.9830531,0.98625386,0.99999994,1.0612667,1.010577,0.9809697,1.0348352,1.0084633,0.99999994
0.87596065,1.0035995,0.93136334,1,0.9469378,1.3462349,1.0023764,1.1227882,0.91685563,0.9217513,1.0600485,1,1
2.6374624,1.3105763,1,0.7913396,0.99111766,1.0687902,1.0745912,0.8902016,0.7763155,1.570768,1.1180238,0.92849326,0.6576989
1.1239418,1,0.6661236,0.99948275,0.97593904,1.0435131,1.1163449,1,0.9979161,0.7842105,1,1.2047127,1.1434199
0.6215237,0.9948074,1.1110355,1.0513684,1.5344954,0.9257901,0.9582195,0.9305931,1.0003312,1.2698228,1.035137,0.8399324,1
1.1230446,1.208385,0.96391594,1,0.9902573,0.99618167,1.3155508,1.1282929,0.9121286,0.9760206,1.1852268,1.0611928,0.9668736
0.5288991,1,1.2348638,1.1825136,0.9143824,0.69690055,0.8117007,1.1040676,1.3851805,1.2009033,0.8472348,0.7748427,1.077323
1.0770586,0.9525495,1.1551105,0.85917395,1.005892,0.99811906,1.1343251,0.8866255,1.0418093,0.9932427,1,1.0686625,0.98962885
0.9696805,1.052812,0.9923912,1.0100663,0.987406,1,1.0176234,1.0553825,0.9873491,0.9873491,1.0353272,1.004987,0.9923912
0.81313425,1.0690566,0.9975359,1.2113403,0.9975359,1,1.02363,1.3300265,0.9865869,0.9957772,1.0547868,1.0033623,0.9705355
1.1352409,0.94774413,0.85859364,0.9786875,1,1.0211922,1.0016453,0.9786875,0.9100965,1.006436,1.0600718,1.0185379,0.96011156
1.0922058,1.1702547,1,0.9297961,0.8539815,1,1.0116968,1.0175155,0.9953703,0.9975683,0.9455547,0.9625568,1.0721471
0.9920544,1,0.97437745,1,1.8599116,1.1606599,1.008826,0.92323005,1.5218362,0.9790079,0.99747854,1.0092382,0.9739981
0.9820975,1.022267,0.99542874,1.0060177,0.99542874,1,1.037158,1.0282272,0.9970372,0.9792127,1.0683129,1.0163565,0.9969736
0.9921576,1.0031395,0.99534047,1,0.9968353,1,2.192494,1.0657638,0.98904777,1.0109454,1.0124785,1.0015908,0.99841475
1.0696825,1,0.8519073,1.0530779,1.0774671,1.0243227,0.8380023,0.8474098,0.8212339,0.8946769,1.0007234,1.0913085,1
0.97191906,0.94145656,1.1369534,1.1236176,1.1153914,0.9254487,1.001601,1,1.1687621,0.98866314,1.0028971,1,0.99773175
0.92283195,1.1086386,0.96247727,1.10156,1,1,1.066744,1.1511506,0.9800965,0.9867374,1,1.0331216,0.9994705
0.2946614,0.435134,4.076746,1.8425349,1.1902884,0.6223807,0.44021443,1.25747,3.5246785,2.1531022,1,0.58810824,0.47812065
0.9741061,0.99994934,1.0239878,1.0001926,1.0489552,1,0.83448404,0.9484923,1,1.0551473,1,0.9993605,1.0040716
0.9269541,0.8704203,1.1126996,1.3773279,1.1683679,1.1214386,0.9396312,0.83741486,1.0901451,1.0274678,1,0.9810341,0.659155
0.94031453,1.1283299,0.9911531,1,0.9873246,1.0012872,1.1029319,1.1676725,0.9681787,0.966973,1.1092834,1.0253419,0.9962782
1.0043542,0.988559,0.73952323,1.1723341,1.1109923,1,0.9442114,0.988559,0.8488522,1,1.0208608,1,1.1779534
0.9916973,1,0.99649274,1.0030401,0.9960647,0.99737465,1.0008771,1.0043558,0.99519587,1.0553,1.0026064,1.0004085,0.9969331
1.0295632,0.91957426,1.0019648,1.0162499,1,0.9857258,1.0119207,0.97858006,0.96823317,0.97953236,1.0121783,0.9863942,1.106794
1.0941052,1.1390504,1,1.025355,1,1.0040243,0.9810695,1.1600171,1.0100651,1,0.96087724,0.8789211,1
1,1.0144563,0.97461516,1.0090656,0.9990776,1,1.0208262,1.0180938,0.9963832,0.9963835,1,1.0035989,0.9990776
